id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
669590,MY HOLLYWOOD SPACE RENTALS #18,2622454,Mary,,Hollywood,34.101657417196826,-118.33064992525166,Private room,70,1,176,2016-05-01,3.95,10,297
8599538,excelente apartamento con vista,45255018,Apdala,,Hollywood,34.10108808668284,-118.31567940737351,Entire home/apt,110,7,4,2016-02-10,0.66,1,332
2635631,Bedroom in Hollywood with Parking,6514112,Jason,,Hollywood,34.09175099369266,-118.33875037530244,Private room,65,2,64,2016-04-15,2.54,1,165
5136021,"The heart of Hollywood, Studio",8917310,Eyal,,Hollywood,34.0983826011438,-118.33674820650864,Entire home/apt,85,1,3,2015-12-07,0.23,5,365
6479496,Oasis in the Heart of Hollywood,33847866,Laetitia & Martina,,Hollywood,34.101912454859324,-118.34470474077331,Entire home/apt,105,6,3,2015-12-28,0.30,1,11
4688171,Charming Spacious One Bedroom,13163009,Nesma,,Hollywood,34.08735116679931,-118.31473944034451,Entire home/apt,90,1,2,2015-06-27,0.19,1,0
2176725,Gorgeous Zen Dwelling in Hollywood.,10609432,Christian,,Hollywood,34.10434681737086,-118.33289892890294,Entire home/apt,140,1,11,2015-12-28,1.17,1,0
7158759,Clean 2 Bedroom in Hollywood,37489936,Annika,,Hollywood,34.09069523129511,-118.32540757123851,Entire home/apt,150,1,1,2015-08-23,0.12,1,0
10632128,Relaxing Hollywood Bedroom,20828139,Steve,,Hollywood,34.10135949729793,-118.32112969332218,Private room,59,1,19,2016-04-15,6.20,3,332
11680621,Private Bedroom in ❤️ of Hollywood,11001577,Jeanine,,Hollywood,34.090040893394146,-118.31587307726326,Private room,66,2,3,2016-04-17,2.73,1,348
9975182,Hollywood apartment,42065668,Jessica,,Hollywood,34.104140656910154,-118.33144338269412,Entire home/apt,150,1,4,2016-01-25,1.11,3,177
5322135,2BR# 1 step Hollywood walk of Frame,24175063,Chase,,Hollywood,34.10248963197219,-118.33604310223242,Entire home/apt,225,1,3,2015-05-20,0.22,2,275
6501622,Modern/Chic Hollywood Apartment,33982216,Bree,,Hollywood,34.103850114245,-118.34137952944708,Entire home/apt,149,1,58,2016-04-22,5.18,9,310
5256414,Hollywood shared room with resident,27207281,Peter,,Hollywood,34.10331323472778,-118.3309335372496,Shared room,48,1,5,2016-04-01,0.44,1,363
11482236,Studio w/kitchen & Bath - Hollywood,27558537,Lily,,Hollywood,34.094979131813005,-118.31003449433047,Entire home/apt,89,3,0,,,1,16
7025743,5* GORGEOUS LARGE WALK OF FAME 2BR!,27725014,Sandra,,Hollywood,34.10300801265237,-118.32423362711656,Entire home/apt,199,1,14,2016-04-25,1.49,2,204
10434980,Luxury Artsy Apartment,53750543,Liat,,Hollywood,34.10031692513799,-118.3147068069005,Private room,79,1,0,,,1,365
8862058,Hollywood Blvd. Charmer,23118355,Ashton,,Hollywood,34.102254603679796,-118.35173202029355,Entire home/apt,410,3,11,2016-04-25,1.70,24,337
5060900,Your Silver Suite on Hollywood Blvd,9890120,Ashley,,Hollywood,34.100934303942196,-118.31008886346338,Entire home/apt,79,5,16,2016-04-09,1.18,1,41
9320716,SUPER SPACIOUS HOLLYWOOD APARTMENT!,11507720,Malili,,Hollywood,34.1044693353992,-118.31244927221618,Entire home/apt,90,6,0,,,1,14
9667897,Hollywood View Tower 3,24559311,Nomad Dwelling,,Hollywood,34.10175243063241,-118.3149394707555,Entire home/apt,135,1,16,2016-04-11,3.56,4,261
10500291,Luxury Apartment on Hollywood Blvd,54007381,Henry,,Hollywood,34.10220706097402,-118.33686668868992,Entire home/apt,149,1,22,2016-04-28,6.53,1,89
7178604,Hollywood Hotspot -2BR/pool/parking,6199788,Blaise,,Hollywood,34.10244951604024,-118.33304124325915,Entire home/apt,119,1,30,2016-04-11,3.13,1,59
931796,Hollywood Hideaway -Live like stars,1000609,T. D.,,Hollywood,34.09926174866625,-118.34707963210532,Entire home/apt,99,1,141,2016-04-09,3.64,6,60
8722973,Cozy Suit in Heart of Hollywood,45782472,Carly,,Hollywood,34.10109388340819,-118.34429139166357,Private room,85,1,0,,,1,212
3946518,Private Guest House in Hollywood,1771595,Ardele,,Hollywood,34.1044536949724,-118.31339990136773,Entire home/apt,109,3,27,2016-02-20,1.52,4,285
11612857,Charming Hollywood Apartment,38018396,Morgan,,Hollywood,34.09672090704239,-118.33767945779049,Entire home/apt,80,2,1,2016-04-26,1,1,39
9646716,Large Bright Hollywood Apt,41068652,Anita,,Hollywood,34.10193037126572,-118.35184368271547,Entire home/apt,114,1,17,2016-04-26,3.64,3,345
7418427,Small Private Room in Hollywood,37935472,Eli And Stephanie,,Hollywood,34.09187928374216,-118.31167962774123,Private room,59,1,5,2016-04-08,0.68,5,314
10236473,Hollywood Bungalow Oasis,52611503,Martin,,Hollywood,34.086751974658235,-118.3146105942901,Entire home/apt,89,1,19,2016-04-28,5.82,1,268
11481614,HOLLYWOOD LUXURIOUS STUDIO-P,13962818,Csiki,,Hollywood,34.10325394013918,-118.34244679674529,Entire home/apt,105,1,4,2016-04-21,4,4,321
12006979,Hollywood Walk of Frame modern apt,64215856,Yana,,Hollywood,34.10409108537524,-118.3316498056099,Entire home/apt,120,1,5,2016-04-20,4.55,1,320
10040872,Hollywood 1 bedroom apartment :),51540659,Sam,,Hollywood,34.10135062559218,-118.33812516268985,Entire home/apt,139,3,11,2016-04-20,2.73,1,363
1914371,Hollywood 1-Bedroom Views & Pool,9929667,Dream Stays,,Hollywood,34.103002157975745,-118.33774695360756,Entire home/apt,159,4,24,2016-04-17,0.85,3,302
10958327,Gem in the heart of Hollywood blvd,9896419,Augustine,,Hollywood,34.10096168113428,-118.33783695399035,Entire home/apt,139,3,7,2016-04-24,2.50,4,73
11744730,Hollywood SUNSET/FAIRFAX suite,62332825,Elena,,Hollywood,34.09826841645144,-118.35837653189158,Private room,58,1,7,2016-04-24,5.25,2,49
4076998,EXCELLENT COTTAGE/CENTRAL HOLLYWOOD,18377661,David,,Hollywood,34.08417786782997,-118.32333122010685,Entire home/apt,117,2,8,2016-02-23,0.80,1,122
8205212,Hollywood Walk of Fame - Full 1B/1B,43268229,The Lido,,Hollywood,34.10256808195499,-118.33071199741161,Entire home/apt,64,2,29,2016-04-28,4.42,2,260
7112752,Cozy private bedroom+bath Hollywood,24489600,Olga,,Hollywood,34.101394423964344,-118.31245940934365,Private room,100,1,51,2016-04-17,5.07,1,171
3944721,Comfy Couch in Prime Hollywood!,976457,Kenneth,,Hollywood,34.099158018625936,-118.34311929972864,Shared room,40,1,37,2016-03-31,2.15,2,338
7090357,Prime Hollywood Location!!,5350177,Gil,,Hollywood,34.102213194258525,-118.3416063563585,Entire home/apt,130,2,3,2015-12-14,0.33,1,331
2830156,ROOM + BATH IN THE HEART OF HLLW,14478216,Eric,,Hollywood,34.0994027937026,-118.34267142838517,Private room,75,2,0,,,1,365
4206697,Private Room in a shared 1 bdrm,21824867,Lisa,,Hollywood,34.101243098100404,-118.34823681910612,Private room,100,2,0,,,1,333
536647,Hollywood Heights Lifestyle,2424053,Gilbert,,Hollywood,34.10308490811295,-118.33919312192072,Private room,50,2,7,2016-01-20,0.28,1,334
2437011,Large Room in Sunny Hollywood Apt.,12455557,Stephen,,Hollywood,34.08870464829321,-118.3253342520992,Private room,79,3,66,2016-03-29,2.52,1,362
4403905,"""NEW"" Hollywood Los Angeles Luxury ",22860465,Arina,,Hollywood,34.104805132649574,-118.32451321756704,Entire home/apt,110,2,111,2016-04-24,6.07,1,278
4730678,JOHN LENNON's HOLLYWOOD PENTHOUSE!!,17981722,Austin,,Hollywood,34.10254023876436,-118.32532157293345,Entire home/apt,299,1,64,2016-04-15,4.55,7,297
339123,Rocking Hollywood Loft: guest BR,1397408,Jeremy,,Hollywood,34.095717844405435,-118.34555014602414,Private room,63,2,44,2016-04-22,0.93,2,359
2305098,Hollywood Chinese Theater Area,11533349,Joseph,,Hollywood,34.10014745771009,-118.34244061751475,Shared room,60,1,0,,,2,364
6706460,"Hollywood Blvd Studio, Great Area",26495953,Dan,,Hollywood,34.10013021828394,-118.3481740963127,Entire home/apt,92,3,21,2016-04-16,1.96,4,154
729420,Hollywood One Bedroom w/ Character,3677865,Fenny,,Hollywood,34.09395877802339,-118.3365920859924,Entire home/apt,149,3,11,2016-02-29,0.30,1,365
6106043,Private Bed/Bath in W. Hollywood,29266718,Stephanie,,Hollywood,34.09573108430492,-118.34696067946155,Private room,50,1,0,,,1,0
11568962,Hollywood Abode,61120783,R.,,Hollywood,34.09590717389923,-118.3461176019911,Private room,79,1,1,2016-03-12,0.58,1,365
8268669,Master bedroom w view in Hollywood!,42540019,Murat,,Hollywood,34.08719271408968,-118.33042258586103,Private room,99,1,3,2016-03-10,1.29,5,357
405767,PRIVATE ROOM in HOLLYWOOD (2-6829),1999218,Steve,,Hollywood,34.09505673602547,-118.34028814606731,Private room,45,5,9,2016-04-10,0.40,4,253
2960196,Contemporary Apartment in Hollywood,6779969,Spencer,,Hollywood,34.095460883254226,-118.31443395364663,Entire home/apt,99,3,7,2016-04-24,3.28,2,316
8268506,Room w private entarance Hollywood!,42540019,Murat,,Hollywood,34.08687775659516,-118.33131587232285,Private room,99,1,17,2016-04-06,2.43,5,357
12593830,Charming house 2 with parking,66206065,Angela,,Hollywood,34.09106369589825,-118.31444400493878,Private room,50,1,0,,,4,335
4205122,WALK OF FAME - MODERN LUX PAD,14978530,Koko Ben,,Hollywood,34.10311697042522,-118.33610576146812,Private room,69,1,172,2016-04-28,8.97,6,50
6184887,Hollywood Hideaway Townhome!!!,30487708,Ofelia,,Hollywood,34.097990346983764,-118.31859044588077,Entire home/apt,169,1,9,2016-04-11,0.82,17,340
6236741,Hollywood Office Studio,3661208,O.,,Hollywood,34.09600312518853,-118.34482167094235,Private room,50,1,0,,,1,274
10562106,VIntage Hollywood Hills Quarters,970048,Nataya,,Hollywood,34.104476571881456,-118.31369239397439,Entire home/apt,108,1,18,2016-04-29,5.81,5,292
1190442,Renovated 1 bdrm apt in Hollywood,4300883,Helen,,Hollywood,34.095618812945595,-118.31925999747119,Entire home/apt,102,4,17,2016-04-02,0.48,1,356
9775660,Cozy sofa with view of hills,50397605,Kevin,,Hollywood,34.09355501950537,-118.34269777797815,Shared room,50,1,0,,,1,365
3877329,Hip Modern Hollywood Apt-LOW PRICE!,14288198,Susan,,Hollywood,34.101218400385584,-118.3379783453743,Entire home/apt,107,1,76,2016-04-20,3.70,4,346
4073934,Hollywood Los Angeles Studio!,15735406,Patrick,,Hollywood,34.10134509823225,-118.31983490703017,Entire home/apt,109,1,54,2016-04-26,2.76,7,173
6236621,Hollywood Art Deco stunning studio,13962818,Csiki,,Hollywood,34.10101498218828,-118.33548911178572,Entire home/apt,85,1,34,2016-04-19,2.97,4,341
1386878,2BDR - CENTER OF HOLLYWOOD,7389558,Lisa And Jarret,,Hollywood,34.100902632960974,-118.34848292188106,Entire home/apt,159,2,118,2016-04-15,3.51,2,324
12791561,A Hollywood Hills Dream Come True,58586591,Daniel & Gabriela,,Hollywood,34.1037650506748,-118.32715091240209,Entire home/apt,150,3,0,,,2,328
994884,Hollywood - Nice Entire Apartment,2918489,Liz,,Hollywood,34.08511130868269,-118.31047505544902,Entire home/apt,120,2,52,2016-04-11,2.03,5,347
4795828,PRIME HOLLYWOOD location! Heart of!,23717184,Marcia,,Hollywood,34.09211511804086,-118.33242134776066,Entire home/apt,129,1,65,2016-04-11,4.04,1,196
3616174,"Comfortable, Central and cozy ❤️",87290,Honey,,Hollywood,34.100248892940286,-118.31895679972665,Private room,59,1,10,2016-04-23,2.38,1,271
6237475,Luxury 2BR APT in Hollywood,30653420,Min,,Hollywood,34.101120765204094,-118.34339766974315,Entire home/apt,230,2,37,2016-03-27,3.35,1,291
548058,Spacious & Clean w/private bathrm,79123,Nicole,,Hollywood,34.10030717358772,-118.34313706466355,Private room,70,5,19,2016-04-08,0.60,2,258
8072441,Trendy Hollywood suite.,36890977,Darlene,,Hollywood,34.09999658657099,-118.34196456951717,Entire home/apt,145,2,1,2016-02-14,0.38,3,365
2305279,Hollywood Chinese Theater Area,11533349,Joseph,,Hollywood,34.10103052000974,-118.3418972651979,Private room,90,1,0,,,2,365
600454,Hollywood Small Private Rooms,2324191,Elisabeth,,Hollywood,34.09405894398788,-118.31056167736455,Private room,40,2,11,2013-08-01,0.25,21,333
9578846,Modern Chic W/ FREE Parking!,39965644,Jay,,Hollywood,34.08859406142056,-118.31166213413114,Private room,69,1,48,2016-04-23,9.35,3,276
10233686,Best Hollywood location,32718754,Ricardo,,Hollywood,34.09181223432767,-118.33229705360182,Entire home/apt,200,3,5,2016-04-02,1.40,2,354
4597449,Cozy apartment in Hollywood,2532473,Niccolò,,Hollywood,34.10182188644788,-118.31279482686732,Entire home/apt,70,2,3,2016-02-15,0.74,1,0
8988340,WeHo Loft Style Studio + Park,24534390,La,,Hollywood,34.09829018979228,-118.34089318706616,Entire home/apt,110,1,16,2016-04-20,4.17,14,346
9184938,Resort Style W Hollywood apartment!,16963202,Sally,,Hollywood,34.10150401098127,-118.30990165983575,Entire home/apt,225,1,0,,,7,365
9709173,360 Rooftop View + Parking,13576641,Jesse,,Hollywood,34.09670683561677,-118.35012679643972,Entire home/apt,225,3,3,2016-02-25,0.74,3,71
10364522,Three Floor Designer Loft,32237517,Erin,,Hollywood,34.097475088681236,-118.32292127655884,Entire home/apt,150,6,0,,,1,1
7546400,1920's Old glamour 1br in Hollywood,7512640,Ting,,Hollywood,34.10242297059916,-118.33754747217903,Entire home/apt,90,3,10,2016-01-14,1.12,4,149
4861557,Location! Location! Location!,21985492,Alla,,Hollywood,34.102170925609755,-118.3455064423882,Entire home/apt,115,3,10,2015-11-11,0.78,3,287
5581556,RARE FIND USUALLY BOOKED DON'T WAIT,14645403,Kristian,,Hollywood,34.10306551406695,-118.33201260446727,Entire home/apt,109,1,97,2016-04-24,7.05,2,301
468249,Hollywood Small Private Room,2324191,Elisabeth,,Hollywood,34.0957240119106,-118.30993915391467,Private room,59,1,11,2016-03-22,0.23,21,351
795892,"Hollywood,1 Bedroom,  private bath",4192397,David,,Hollywood,34.09804374012037,-118.3549676841526,Private room,69,4,26,2016-04-06,0.65,1,330
795876,Your Taste of Hollywood Regency,450683,Ryann,,Hollywood,34.08392272662069,-118.31357577116832,Entire home/apt,110,2,49,2016-04-17,1.27,1,362
1844438,Chic country French/regency apt,5425676,Jen,,Hollywood,34.09553395167855,-118.32546293842927,Entire home/apt,99,1,18,2016-02-01,0.85,7,365
2565292,Hollywood Private Room Queen Bed,13133414,John,,Hollywood,34.09147655083647,-118.3257524947373,Private room,90,2,67,2016-04-23,2.73,2,359
6300856,Historic Hollywood Fantasy!!!,30487708,Ofelia,,Hollywood,34.100025724816966,-118.31926090936055,Entire home/apt,85,1,10,2016-02-17,0.95,17,351
6825131,Spacious Spanish style home,11128943,Luis,,Hollywood,34.08521209584014,-118.34415079848173,Entire home/apt,350,5,4,2016-01-05,0.44,1,364
9184380,"New ! Modern studio, Sunset bld !",36479480,Mike,,Hollywood,34.09822172745291,-118.34722467784064,Entire home/apt,110,1,6,2016-04-13,1.06,9,332
591374,Hollywood - Entire Home,2918489,Liz,,Hollywood,34.08791025557378,-118.31347992359011,Entire home/apt,145,2,42,2016-03-20,1.12,5,355
7545817,HOLLYWOOD *VIP* NEW 4BEDs POOL SPA,35248535,Samantha,,Hollywood,34.10056703640349,-118.32642761391547,Entire home/apt,238,1,66,2016-04-24,7.33,7,273
7919768,Luxury Hollywood BLVD Studio,41760163,Ryan,,Hollywood,34.10213024890189,-118.33106223337595,Entire home/apt,89,1,24,2016-03-16,2.91,1,365
9696660,Stay in the Center of HOLLYWOOD! :),2377873,Naya,,Hollywood,34.09336907095527,-118.33427644061184,Entire home/apt,83,4,2,2016-01-05,0.50,1,17
5253115,Lovely Bungalow Guest House,20291831,Nadiya,,Hollywood,34.09612268888878,-118.36011278565388,Entire home/apt,149,1,47,2016-04-27,3.18,1,212
8988671,Contemporary Hollywood Getaway,33982216,Bree,,Hollywood,34.10258128000609,-118.34296446680275,Entire home/apt,139,1,25,2016-04-17,4.49,9,347
6629331,Hollywood home with connecting apt,11854515,Luke,,Hollywood,34.09332282641213,-118.3328357454766,Entire home/apt,340,2,4,2016-03-10,0.65,4,317
7938761,HOLLYWOOD MODERN PENTHOUSE 3BR+3BA,29065360,Michael,,Hollywood,34.10370318170693,-118.34582411554774,Entire home/apt,349,1,60,2016-04-20,7.09,13,302
9755409,studio apartment w/parking permit,23750383,Sabina,,Hollywood,34.105165830031005,-118.33322997948198,Entire home/apt,95,1,1,2016-01-05,0.25,1,0
4334136,5 STAR LUXURY STAY HOLLYWOOD,17386944,Ice,,Hollywood,34.10290520530023,-118.33960808680592,Entire home/apt,99,1,108,2016-04-18,6.32,3,178
926181,European Designer Hollywood Oasis,4105832,Adriana,,Hollywood,34.083535909003515,-118.33735624226533,Entire home/apt,400,2,18,2016-02-01,0.48,5,348
4270411,Stay in the Heart of Hollywood,22170519,Luis,,Hollywood,34.104380918946084,-118.33646821669937,Entire home/apt,115,1,13,2016-01-02,0.72,1,364
600344,W Hollywood Private Room & Bathroom,2324191,Elisabeth,,Hollywood,34.094780851765556,-118.3509774910515,Private room,76,1,52,2016-03-28,1.14,21,327
10036711,Private Hollywood Sanctuary,6281756,Jeff,,Hollywood,34.08751559931869,-118.31413399030896,Entire home/apt,75,1,6,2016-04-01,2.81,2,245
4597040,Luxury Apartment in Hollywood,7836717,Mia,,Hollywood,34.102973889970805,-118.33290028662881,Entire home/apt,200,1,24,2016-03-22,1.38,4,332
11871692,Best location in Hollywood+Luxury,30325910,Alex,,Hollywood,34.10053499991145,-118.32549276536601,Entire home/apt,170,1,8,2016-04-25,5.58,3,356
9774518,Duplex in Heart of Hollywood,37431289,Jonathan,,Hollywood,34.09785004210272,-118.33941700542272,Private room,99,1,0,,,1,0
7873962,1 Authentic Hollywood Home,2723037,Jeremy,,Hollywood,34.096330359170125,-118.34314167775764,Entire home/apt,149,1,11,2015-12-31,1.50,3,280
5252468,HOLLYWOOD - LARGE BOUTIQUE STUDIO,23126768,Emma,,Hollywood,34.100597027994354,-118.33286010727032,Entire home/apt,119,1,9,2016-04-09,3.42,16,350
4621886,Beautiful Loft ,23938812,Adrian,,Hollywood,34.097835375169396,-118.31580862699428,Entire home/apt,600,1,0,,,1,365
533646,MY HOLLYWOOD SPACE RENTALS  #15,2622454,Mary,,Hollywood,34.10214578014803,-118.32834368712219,Private room,70,1,265,2016-05-01,5.77,10,325
5659375,Hollywood Garden Bungalow ,9843837,Michael,,Hollywood,34.09476544411716,-118.34040151818465,Entire home/apt,98,3,17,2016-04-18,1.33,4,299
10755989,Hollywood 1-Bedroom Balcony & Pool,9929667,Dream Stays,,Hollywood,34.101247735140745,-118.33755910351624,Entire home/apt,169,1,1,2016-04-01,0.94,3,309
6168400,Cute studio near Hollywood/Vine,23233047,Liz,,Hollywood,34.095393050587994,-118.31880675804918,Shared room,35,2,14,2016-04-15,1.37,1,339
7544649,Hugs shshshdhdh is dj Shans is Zha ,39531231,Zhakhangir,,Hollywood,34.09974567370048,-118.31284156968472,Entire home/apt,130,1,0,,,1,365
5840639,Best location in Hollywood LUX2B/2B,30325910,Alex,,Hollywood,34.10111604545451,-118.34177043017642,Entire home/apt,219,1,79,2016-04-28,6.11,3,195
5578513,Hollywood 2-Bedroom w View & Pool,9929667,Dream Stays,,Hollywood,34.10406764967514,-118.32392050884253,Entire home/apt,259,3,9,2016-01-13,0.67,3,310
7872231,COZY HOLLYWOOD LOFT,14721141,Tatiana,,Hollywood,34.09662491470613,-118.31166821639243,Entire home/apt,110,1,4,2016-04-17,0.46,1,353
6364732,New 2 BD in Center of Hollywood,205467,Aimee,,Hollywood,34.09281048495745,-118.33502541291834,Entire home/apt,159,1,69,2016-04-24,5.95,1,290
3613494,The best of Hollywood #203,8258320,Keller,,Hollywood,34.08773579348361,-118.33959969693409,Entire home/apt,120,4,43,2016-04-01,2.04,14,99
4727609,Charming hardwood duplex in Weho!,1762145,Brent,,Hollywood,34.09493028158414,-118.35601608440878,Entire home/apt,110,4,11,2016-01-03,0.75,1,2
6693631,Hollywood Master Bedroom,34520168,Albert,,Hollywood,34.09386019073718,-118.33330517146804,Private room,65,1,1,2015-07-11,0.10,1,0
1636258,Walk Everywhere in Hollywood! ,3752788,Nicole,,Hollywood,34.09374213027446,-118.33680947842842,Private room,90,2,90,2016-02-12,4.82,1,268
11148805,Private Room in Hollywood Oasis,13036548,Katie,,Hollywood,34.103842563882914,-118.32088313743483,Private room,60,1,9,2016-04-19,3.75,1,275
1514927,Crashpad: Hollywood & Highland,2261741,Crashpad,,Hollywood,34.101268729675425,-118.34198054212106,Entire home/apt,120,2,129,2016-04-10,4.00,3,344
3743103,Come Jam at My Place!,5567813,Maxx,,Hollywood,34.096205471457914,-118.35114615100747,Private room,105,7,0,,,1,0
9903501,"Hllywd Canyon w Pool,Jacuzzi,Hiking",2331850,Dan,,Hollywood,34.102043125844865,-118.34978291221563,Entire home/apt,89,1,31,2016-04-13,6.55,2,36
11607331,Clean&Bright Hollywood Bedroom!!,61168655,Samira,,Hollywood,34.09297207317031,-118.33637765006621,Private room,45,1,8,2016-05-01,4.21,1,67
12524809,Hollywood Walk of Fame SimpleStudio,17633721,Lola,,Hollywood,34.10331960277726,-118.33067472605401,Entire home/apt,119,1,1,2016-04-19,1,2,34
990469,Hollywood Bungalow at Sunset & Vine,5439540,Kathleen,,Hollywood,34.09310917260856,-118.32983576641061,Entire home/apt,90,2,5,2016-04-26,0.15,1,334
8461543,CHARMING HOLLYWOOD SIGN VIEW 1BR AP,17982407,Zafer,,Hollywood,34.103619584828806,-118.3154963794075,Entire home/apt,103,1,7,2016-02-15,1.69,1,129
7461413,"Hollywood House, Iconic View",10727793,Erin,,Hollywood,34.104190924850776,-118.32561093145902,Entire home/apt,120,2,2,2015-12-27,0.31,1,67
3416324,3 BEDS IN ♥ Hollywood (1br/1ba) Gr$,14978530,Koko Ben,,Hollywood,34.10352493832303,-118.33063210387127,Entire home/apt,89,1,82,2016-04-11,3.70,6,123
10625297,Hollywood Luxury Jazz,54842664,Belona,,Hollywood,34.09615649832086,-118.34182236885238,Entire home/apt,136,3,14,2016-04-27,5.75,1,274
655954,1 bed: Sunset blvd-West Hollywood ,3303258,Mary,,Hollywood,34.09656242080821,-118.34794781946297,Entire home/apt,119,7,17,2016-01-24,0.39,1,365
1515695,Comfy Hollywood Bowl Studio,7536406,Jerome,,Hollywood,34.10460669083369,-118.33390052950108,Entire home/apt,99,1,42,2016-04-12,3.25,1,150
3678271,Guest House in Hollywood,16188262,Joseph,,Hollywood,34.09129952623433,-118.3243416712378,Entire home/apt,85,2,130,2016-04-21,6.06,1,227
7020654,Large Bedroom in Luxury Condo,36387739,Alexander,,Hollywood,34.104203111924306,-118.33757313499561,Private room,99,7,1,2016-02-13,0.37,2,88
7348215,THE ONE,37629589,Vip,,Hollywood,34.10269462611025,-118.34524247927133,Entire home/apt,399,15,9,2016-01-02,0.97,2,0
10756083,GREAT studio apt in Hollywood,55563604,Marisa,,Hollywood,34.09311638339666,-118.30980638953858,Entire home/apt,153,3,3,2016-03-28,1.13,1,0
6692842,Warm House in Hollywood,35032537,J,,Hollywood,34.09535792471675,-118.3346575454045,Entire home/apt,79,2,7,2015-10-19,0.66,1,7
5906391,Haven On Hollywood Strip,30678157,Gracie,,Hollywood,34.10149876308112,-118.33781486806113,Entire home/apt,99,1,55,2016-04-07,4.29,1,222
4792254,Hollywood Apartment,24698673,Holly,,Hollywood,34.101361028224645,-118.35171409766647,Private room,300,1,0,,,1,0
1514643,1 BR Apartment- Center of Hollywood,7942033,Mim,,Hollywood,34.0945816947545,-118.33834847042897,Entire home/apt,100,4,5,2016-02-16,0.15,1,121
3021638,Clean Safe & Quiet Hollywood Apt!!!,15397618,David,,Hollywood,34.104647442753866,-118.33244116095813,Private room,60,1,91,2016-04-12,4.59,1,169
7346941,Hollywood Premier Location 1BD+1Prk,24534390,La,,Hollywood,34.10069613159752,-118.33937822689298,Entire home/apt,115,1,27,2016-04-11,2.90,14,307
5774013,Spacious - Hollywood Walk Of Fame,11615105,Dave,,Hollywood,34.10229932492742,-118.3320028758688,Entire home/apt,149,2,81,2016-04-17,6.06,11,300
12524258,Shared room house with parking,66206065,Angela,,Hollywood,34.088314949596615,-118.31336906634935,Shared room,35,1,1,2016-04-24,1,4,361
11338871,Cozy Room in the Heart of Hollywood,59346838,Liya,,Hollywood,34.09231640774245,-118.34209900604633,Private room,59,1,7,2016-05-01,4.04,1,120
8133224,1 Bedroom apt Heart of Hollywood,42948629,Ksenia,,Hollywood,34.09499574702813,-118.35324474253439,Entire home/apt,85,3,2,2015-09-27,0.25,1,0
6691403,Stay Zen ΞψΘΞ  - Hollywood Studio,16886555,Affordable Rentals,,Hollywood,34.10359710512101,-118.33360037855958,Entire home/apt,105,2,55,2016-04-29,5.03,6,156
9052529,Private room in *hollywood*,47230641,Mabel,,Hollywood,34.09302336007357,-118.31658183421357,Private room,70,1,1,2016-04-18,1,1,327
11721443,Hollywood SUNSET/FAIRFAX en-suite,62332825,Elena,,Hollywood,34.0988888567398,-118.356767617007,Private room,64,1,14,2016-04-29,9.13,2,130
1317439,A bedroom and in West Hollywood !,7156524,Dan,,Hollywood,34.09673359027887,-118.35267950564702,Private room,90,1,7,2016-03-08,0.21,1,89
5838962,HOLLYWOOD JAMES DEAN SUITE +TICKETS,29065360,Michael,,Hollywood,34.10357449250839,-118.32986006426377,Entire home/apt,143,1,92,2016-04-21,7.02,13,300
1841308,Beautiful 1 Bed in Hollywood!,4988297,Karl,,Hollywood,34.099663974230154,-118.34695890709199,Entire home/apt,150,1,0,,,1,0
5248997,Hollywood Artists Home,11854515,Luke,,Hollywood,34.09239466043853,-118.33078399452195,Entire home/apt,185,2,21,2016-03-20,1.54,4,260
5708925,"Private Bedroom, private Bath! ",15901409,Laura,,Hollywood,34.08575583107096,-118.3348281294579,Private room,200,1,0,,,1,365
4916407,"Hollywood 1 bed apt, parking, gym",2419735,Lina,,Hollywood,34.103856802898335,-118.3331375692108,Entire home/apt,90,2,5,2016-03-30,0.54,1,61
11803698,LUX AND MODERN 2BDR/2BATH HOLLYWOOD,25908590,V,,Hollywood,34.10274378057421,-118.33442903755409,Entire home/apt,179,1,8,2016-04-18,5.85,3,125
2102498,Runyon Canyon Luxury - Walkable,1000609,T. D.,,Hollywood,34.10188521582768,-118.35034483214693,Entire home/apt,129,1,97,2016-04-12,3.44,6,112
3282171,Charming Studio Heart of Hollywood,16588103,Jim,,Hollywood,34.10518174329505,-118.33114061503845,Entire home/apt,100,2,12,2016-04-30,0.53,1,2
6558940,HOLLYWOOD PENTHOUSE SUITE+VIP,17981722,Austin,,Hollywood,34.10266895575356,-118.33605927518585,Entire home/apt,299,1,73,2016-04-23,6.48,7,324
2561198,LOCATION! 2BD in Downtown Hollywood,1443295,Jacquie,,Hollywood,34.093158171062115,-118.32439164878504,Entire home/apt,85,2,96,2016-04-17,3.93,1,343
5838026,5 Star Couch in Hollywood,30305389,Jessy,,Hollywood,34.09035487238387,-118.33166960611837,Shared room,40,2,32,2016-02-24,2.51,1,61
11867284,Crashpad: 1 BR Sunset & Hollywood O,6609984,Crashpad,,Hollywood,34.096686016847194,-118.34094595156215,Entire home/apt,110,3,2,2016-04-24,2,4,322
6886435,Best Location in Hollywood!,3433766,Ivan,,Hollywood,34.102120270863004,-118.34272611909103,Private room,59,1,88,2016-04-27,8.54,2,6
